sector_id,ranking,municipio,coordinacion,colonias,clasificacion,latitud,longitud,indice_ceguera,indice_violencia,eventos_hd,llamadas_violentas,dist_base_km,personal_3km,limitrofe,diagnostico
SEC-981_-4966,334,NICOLAS ROMERO,METROPOLITANA,"INDEPENDENCIA, NICOLAS ROMERO",SATURADO,19.63,-99.31,35.8,36.0,2,8,1.47,112,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-983_-5009,335,SAN JOSE DEL RINCON,VALLE DE BRAVO,SAN JOSE DEL RINCON,DESATENDIDO,19.67,-100.17,35.8,10.0,1,0,5.16,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-986_-4956,336,NEXTLALPAN,ECATEPEC,SANTA ANA NEXTLALPAN,DESATENDIDO,19.73,-99.11,35.8,10.0,1,0,5.16,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-969_-4950,337,NEZAHUALCOYOTL,ORIENTE,LA PERLA,MIXTO,19.39,-98.99,35.5,40.0,1,17,1.54,149,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-981_-4961,338,CUAUTITLAN IZCALLI,METROPOLITANA,,SATURADO,19.63,-99.21,35.2,39.5,0,20,0.85,90,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-961_-4943,339,COCOTITLAN,CHALCO,,DESATENDIDO,19.23,-98.85,35.1,11.5,0,6,4.11,0,Sí,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-975_-4955,340,TLALNEPANTLA,METROPOLITANA,,SATURADO,19.51,-99.09,34.7,38.5,0,17,1.17,114,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-981_-4947,341,ACOLMAN,ECATEPEC,TEPEXPAN,MIXTO,19.63,-98.93,34.7,21.0,1,5,1.75,20,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-992_-4961,342,HUEHUETOCA,ECATEPEC,SANTA MARÍA,MIXTO,19.85,-99.21,34.7,16.0,1,3,2.71,13,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-973_-4945,343,TEXCOCO,ORIENTE,,DESATENDIDO,19.47,-98.89,34.7,12.5,0,5,3.55,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-955_-4978,344,TENANGO DEL VALLE,IXTAPAN,SANTA MARÍA JAJALPA,MIXTO,19.11,-99.55,34.2,20.0,1,0,2.09,29,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4991,345,ATLACOMULCO,ATLACOMULCO,EL SALTO,DESATENDIDO,19.81,-99.81,34.2,10.0,1,0,4.85,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-982_-4965,346,NICOLAS ROMERO,METROPOLITANA,"SANTA CRUZ, LIBERTAD",MIXTO,19.65,-99.29,34.0,24.0,2,2,2.2,72,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4941,347,TEXCOCO,ORIENTE,,MIXTO,19.55,-98.81,34.0,8.5,0,4,7.41,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-968_-4975,348,LERMA,VALLE TOLUCA,,MIXTO,19.37,-99.49,34.0,8.5,0,4,8.97,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4974,349,OCOYOACAC,VALLE TOLUCA,,MIXTO,19.27,-99.47,34.0,8.5,0,5,7.54,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-961_-4974,350,CAPULHUAC,VALLE TOLUCA,,MIXTO,19.23,-99.47,34.0,8.5,0,4,6.68,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-973_-4980,351,TEMOAYA,VALLE TOLUCA,,MIXTO,19.47,-99.59,34.0,8.5,0,5,7.98,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-946_-4972,352,OCUILAN,IXTAPAN,CHALMA,SATURADO,18.93,-99.43,33.8,26.5,1,5,0.65,6,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-964_-4990,353,ALMOLOYA,VALLE TOLUCA,,DESATENDIDO,19.29,-99.79,33.8,10.5,0,4,4.43,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-941_-4987,354,IXTAPAN DE LA SAL,IXTAPAN,SAN ALEJO,DESATENDIDO,18.83,-99.73,33.8,10.0,1,0,4.75,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-960_-4938,355,TLALMANALCO,CHALCO,,MIXTO,19.21,-98.75,33.2,9.0,0,5,5.37,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-984_-4945,356,TEOTIHUACAN,ORIENTE,MAQUIXCO,SATURADO,19.69,-98.89,33.1,26.5,1,10,1.29,48,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-976_-4958,357,TLALNEPANTLA,METROPOLITANA,,DESATENDIDO,19.53,-99.15,33.1,13.0,0,6,3.09,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-976_-4943,358,TEPETLAOXTOC,ORIENTE,CAPULALPAN,DESATENDIDO,19.53,-98.85,33.1,11.5,1,1,3.76,0,Sí,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-945_-4975,359,MALINALCO,IXTAPAN,AMATE AMARILLO,DESATENDIDO,18.91,-99.49,33.1,10.0,1,0,4.62,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-968_-4983,360,TOLUCA,VALLE TOLUCA,,MIXTO,19.37,-99.65,32.9,9.5,0,5,4.93,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-975_-4945,361,TEXCOCO,ORIENTE,"SAN PEDRO, SANTA CRUZ DE ABAJO",SATURADO,19.51,-98.89,32.8,43.5,2,10,1.44,192,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-974_-4946,362,TEXCOCO,ORIENTE,GUADALUPE VICTORIA,DESATENDIDO,19.49,-98.91,32.2,10.0,1,0,4.43,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-965_-4976,363,LERMA,VALLE TOLUCA,PROLONGACION,DESATENDIDO,19.31,-99.51,32.0,10.0,1,0,4.39,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-962_-4970,364,OCOYOACAC,VALLE TOLUCA,,MIXTO,19.25,-99.39,32.0,8.0,0,2,12.01,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-967_-4989,365,ALMOLOYA,VALLE TOLUCA,,MIXTO,19.35,-99.77,32.0,8.0,0,4,7.18,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4943,366,IXTAPALUCA,CHALCO,CUATRO VIENTOS,MIXTO,19.29,-98.85,31.9,23.0,1,8,2.88,114,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4952,367,NEZAHUALCOYOTL,ORIENTE,ATLACOMULCO,MIXTO,19.41,-99.03,31.6,43.5,1,20,1.74,236,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-977_-4947,368,ATENCO,ORIENTE,SAN SALVADOR ATENCO,DESATENDIDO,19.55,-98.93,31.5,11.5,1,1,3.48,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-964_-4987,369,ZINACANTEPEC,VALLE TOLUCA,LOMA DE SAN FRANCISCO,SATURADO,19.29,-99.73,31.4,57.0,1,23,0.7,218,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-981_-4954,370,ECATEPEC,ECATEPEC,,DESATENDIDO,19.63,-99.07,31.4,12.0,0,6,3.24,0,Sí,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-973_-4953,371,NEZAHUALCOYOTL,ORIENTE,PLAZA ARAGÓN,SATURADO,19.47,-99.05,31.3,44.5,1,18,0.77,145,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-991_-4955,372,ZUMPANGO,ECATEPEC,,MIXTO,19.83,-99.09,31.2,17.0,0,8,2.92,51,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-968_-4981,373,TOLUCA,VALLE TOLUCA,,DESATENDIDO,19.37,-99.61,30.9,11.5,0,5,3.37,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-968_-4950,374,NEZAHUALCOYOTL,ORIENTE,REFORMA,SATURADO,19.37,-98.99,30.8,43.5,2,14,0.82,149,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-961_-4983,375,TOLUCA,VALLE TOLUCA,,MIXTO,19.23,-99.65,30.8,16.5,0,9,2.5,31,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-958_-4972,376,XALATLACO,VALLE TOLUCA,,DESATENDIDO,19.17,-99.43,30.8,10.5,0,6,3.86,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-984_-4955,377,TULTITLAN,METROPOLITANA,LAS ALMENAS,SATURADO,19.69,-99.09,30.4,24.5,1,7,1.06,35,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-957_-4944,378,JUCHITEPEC,CHALCO,S/D,DESATENDIDO,19.15,-98.87,30.4,10.0,1,0,4.07,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-967_-4979,379,TOLUCA,VALLE TOLUCA,,MIXTO,19.35,-99.57,30.2,14.0,0,7,2.69,13,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-955_-4977,380,TENANGO DEL VALLE,IXTAPAN,SAN PEDRO TECHUCHULCO,SATURADO,19.11,-99.53,30.1,31.5,1,6,0.28,29,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-973_-4946,381,TEXCOCO,ORIENTE,,DESATENDIDO,19.47,-98.91,30.1,11.5,0,5,3.23,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-972_-4948,382,CHIMALHUACAN,ORIENTE,"BARRIO CARPINTEROS, PESCADORES",MIXTO,19.45,-98.95,30.0,41.0,2,12,1.57,215,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-955_-4983,383,TENANGO DEL VALLE,IXTAPAN,,MIXTO,19.11,-99.65,30.0,7.5,0,4,6.23,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-981_-4971,384,NICOLAS ROMERO,METROPOLITANA,,MIXTO,19.63,-99.41,30.0,7.5,0,2,8.21,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4995,385,IXTLAHUACA,ATLACOMULCO,,MIXTO,19.61,-99.89,30.0,7.5,0,4,13.13,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4961,386,TEPOTZOTLAN,METROPOLITANA,EJIDOS DE CAÑADAS,SATURADO,19.71,-99.21,29.8,22.0,1,1,1.23,29,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-1010_-4993,387,ACULCO,ATLACOMULCO,BAÑE,DESATENDIDO,20.21,-99.85,29.7,10.0,1,0,3.95,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-984_-4939,388,AXAPUSCO,ORIENTE,"SANTO DOMINGO AZTACAMECA, CUAUTLACINGO",MIXTO,19.69,-98.77,29.6,20.0,2,0,1.72,39,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4969,389,HUIXQUILUCAN,METROPOLITANA,,DESATENDIDO,19.39,-99.37,29.6,11.0,0,3,3.38,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-986_-4939,390,AXAPUSCO,ORIENTE,AXAPUSCO,DESATENDIDO,19.73,-98.77,29.3,10.0,1,0,3.87,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-969_-4952,391,NEZAHUALCOYOTL,ORIENTE,METROPOLITANA 2DA SECCION,SATURADO,19.39,-99.03,28.9,49.0,1,20,0.42,157,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-975_-4959,392,TLALNEPANTLA,METROPOLITANA,PRENSA NACIONAL,SATURADO,19.51,-99.17,28.8,30.0,1,12,0.59,52,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-984_-4950,393,TECAMAC,ECATEPEC,SAN FRANCISCO CUAUTLIQUIXCO,DESATENDIDO,19.69,-98.99,28.5,10.0,1,0,3.7,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-963_-4978,394,SAN MATEO ATENCO,VALLE TOLUCA,,MIXTO,19.27,-99.55,28.1,23.5,0,13,1.75,85,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4960,395,TLALNEPANTLA,METROPOLITANA,,SATURADO,19.53,-99.19,28.0,75.0,0,40,0.28,307,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-974_-4979,396,TEMOAYA,VALLE TOLUCA,,MIXTO,19.49,-99.57,28.0,7.0,0,4,10.9,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-969_-4986,397,TOLUCA,VALLE TOLUCA,,MIXTO,19.39,-99.71,28.0,7.0,0,4,9.58,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-965_-4983,398,TOLUCA,VALLE TOLUCA,,MIXTO,19.31,-99.65,27.8,72.0,0,28,1.75,578,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4961,399,CUAUTITLAN IZCALLI,METROPOLITANA,CUAUTITLÁN IZCALLI SECCIÓN PARQUES,SATURADO,19.67,-99.21,27.7,43.0,1,17,0.81,178,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-989_-4994,400,ATLACOMULCO,ATLACOMULCO,,MIXTO,19.79,-99.87,27.7,22.5,0,12,1.71,76,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4981,401,TEMOAYA,VALLE TOLUCA,"SAN ANTONIO DEL PUENTE, LLANO DE LA ""Y""",SATURADO,19.41,-99.61,27.7,21.5,2,1,1.23,38,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-979_-4948,402,TEZOYUCA,ORIENTE,,DESATENDIDO,19.59,-98.95,27.7,10.5,0,6,3.28,0,Sí,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-965_-4946,403,IXTAPALUCA,CHALCO,,SATURADO,19.31,-98.91,27.5,38.5,0,18,1.11,177,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-979_-4951,404,ECATEPEC,ECATEPEC,"LAS AMERICAS, LAS AMÉRICAS, JARDINES DE MORELOS",SATURADO,19.59,-99.01,27.4,99.5,4,29,1.12,698,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-967_-4967,405,HUIXQUILUCAN,METROPOLITANA,,MIXTO,19.35,-99.33,27.4,13.0,0,7,2.92,25,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-978_-4945,406,CHIAUTLA,ORIENTE,SANTIAGO CHIMALPA,MIXTO,19.57,-98.89,27.1,21.5,2,1,2.25,103,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-949_-4977,407,TENANCINGO,IXTAPAN,,MIXTO,18.99,-99.53,27.0,7.0,0,2,5.7,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-976_-4954,408,ECATEPEC,ECATEPEC,AMPLIACIÓN SAN PEDRO XALOSTOC,MIXTO,19.53,-99.07,26.8,34.0,1,13,1.79,210,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-985_-4954,409,NEXTLALPAN,ECATEPEC,,MIXTO,19.71,-99.07,26.8,24.5,0,10,2.19,137,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-947_-4984,410,VILLA GUERRERO,IXTAPAN,SAN MATEO COAPEXCO,DESATENDIDO,18.95,-99.67,26.8,10.0,1,0,3.35,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-991_-4954,411,ZUMPANGO,ECATEPEC,,MIXTO,19.83,-99.07,26.8,8.0,0,4,4.71,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4978,412,SAN MATEO ATENCO,VALLE TOLUCA,,SATURADO,19.29,-99.55,26.6,25.5,0,15,1.27,85,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-965_-4982,413,TOLUCA,VALLE TOLUCA,,SATURADO,19.31,-99.63,26.5,92.0,0,44,0.8,578,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-954_-4980,414,TENANGO DEL VALLE,IXTAPAN,EL COLOSO,SATURADO,19.09,-99.59,26.4,25.0,1,6,1.41,93,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-947_-4976,415,MALINALCO,IXTAPAN,"SAN MARTÍN DE LAS PORRAS, SAN MARTÍIN",MIXTO,18.95,-99.51,26.4,22.0,2,1,1.66,79,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-966_-4986,416,TOLUCA,VALLE TOLUCA,,MIXTO,19.33,-99.71,26.3,8.0,0,3,4.58,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-975_-4965,417,NAUCALPAN,METROPOLITANA,,MIXTO,19.51,-99.29,26.3,7.0,0,4,5.52,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4989,418,ALMOLOYA,VALLE TOLUCA,,MIXTO,19.29,-99.77,26.2,25.0,0,13,2.52,174,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-967_-4943,419,IXTAPALUCA,CHALCO,,MIXTO,19.35,-98.85,26.0,7.0,0,4,5.44,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4949,420,CHALCO,CHALCO,,MIXTO,19.21,-98.97,26.0,6.5,0,4,9.02,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-972_-4978,421,OTZOLOTEPEC,VALLE TOLUCA,,MIXTO,19.45,-99.55,26.0,6.5,0,3,8.16,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4938,422,OTUMBA,ORIENTE,TLALMIMILOLPA,DESATENDIDO,19.67,-98.75,25.8,10.0,1,0,3.16,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-972_-4947,423,CHIMALHUACAN,ORIENTE,,MIXTO,19.45,-98.93,25.6,14.5,0,7,2.8,54,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-963_-4982,424,TOLUCA,VALLE TOLUCA,,SATURADO,19.27,-99.63,25.5,66.5,0,34,1.45,526,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-961_-4981,425,METEPEC,VALLE TOLUCA,,DESATENDIDO,19.23,-99.61,25.5,10.0,0,6,3.1,0,No,Violencia registrada sin despliegue a distancia útil: procede extender cobertura o reasignar cuadrante.
SEC-979_-4949,426,ATENCO,ORIENTE,EL SALADO,MIXTO,19.59,-98.97,25.1,19.0,1,5,1.47,47,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-992_-4964,427,HUEHUETOCA,ECATEPEC,,MIXTO,19.85,-99.27,24.7,8.5,0,4,3.82,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-968_-4951,428,NEZAHUALCOYOTL,ORIENTE,LAS AGUILAS,MIXTO,19.37,-99.01,24.6,19.0,1,3,1.87,74,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-981_-4956,429,COACALCO,ECATEPEC,,SATURADO,19.63,-99.11,24.2,23.0,0,11,0.65,39,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-963_-4983,430,TOLUCA,VALLE TOLUCA,,SATURADO,19.27,-99.65,24.0,80.0,0,45,1.07,620,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-980_-4955,431,COACALCO,ECATEPEC,,MIXTO,19.61,-99.09,24.0,13.5,0,7,2.48,39,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4977,432,XONACATLAN,VALLE TOLUCA,,MIXTO,19.41,-99.53,24.0,6.0,0,3,6.13,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-967_-4934,433,IXTAPALUCA,CHALCO,,MIXTO,19.35,-98.67,24.0,6.0,0,3,19.07,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-967_-4986,434,TOLUCA,VALLE TOLUCA,,MIXTO,19.35,-99.71,24.0,6.0,0,4,6.56,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4993,435,ALMOLOYA,VALLE TOLUCA,,MIXTO,19.41,-99.85,24.0,6.0,0,2,7.45,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-952_-5003,436,TEMASCALTEPEC,VALLE DE BRAVO,,MIXTO,19.05,-100.05,24.0,6.0,0,3,13.67,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-959_-5013,437,SANTO TOMAS,VALLE DE BRAVO,,MIXTO,19.19,-100.25,24.0,6.0,0,2,9.2,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-991_-4963,438,HUEHUETOCA,ECATEPEC,,MIXTO,19.83,-99.25,23.9,19.0,0,12,1.51,59,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-990_-4955,439,ZUMPANGO,ECATEPEC,,MIXTO,19.81,-99.09,23.7,15.0,0,8,2.24,51,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-959_-4978,440,CALIMAYA,IXTAPAN,,MIXTO,19.19,-99.55,23.7,11.5,0,5,2.53,15,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-970_-4950,441,CHIMALHUACAN,ORIENTE,,MIXTO,19.41,-98.99,23.5,24.0,0,14,2.24,175,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-974_-4962,442,NAUCALPAN,METROPOLITANA,LA FLORIDA,SATURADO,19.49,-99.23,23.4,28.0,1,8,1.38,154,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-972_-4946,443,TEXCOCO,ORIENTE,,SATURADO,19.45,-98.91,23.4,20.5,0,10,1.1,54,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-984_-4952,444,TECAMAC,ECATEPEC,SAN PEDRO ATZOMPA,MIXTO,19.69,-99.03,23.4,17.5,1,3,2.49,102,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-981_-4965,445,NICOLAS ROMERO,METROPOLITANA,PROGRESO INDUSTRIAL,SATURADO,19.63,-99.29,22.7,30.0,1,11,0.24,72,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-983_-4951,446,TECAMAC,ECATEPEC,AMPLIACIÓN LOMA BONITA,MIXTO,19.67,-99.01,22.7,23.5,1,8,1.62,131,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-960_-4974,447,CAPULHUAC,VALLE TOLUCA,,MIXTO,19.21,-99.47,22.6,7.0,0,4,4.46,0,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-964_-4982,448,TOLUCA,VALLE TOLUCA,,SATURADO,19.29,-99.63,22.5,89.0,0,46,0.78,675,No,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-968_-4948,449,LA PAZ,ORIENTE,TLAZALA,MIXTO,19.37,-98.95,22.5,53.0,1,19,2.19,591,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-983_-4991,450,IXTLAHUACA,ATLACOMULCO,,MIXTO,19.67,-99.81,22.5,7.5,0,4,4.0,0,Sí,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
SEC-980_-4961,451,CUAUTITLAN IZCALLI,METROPOLITANA,"PLAN DE GUADALUPE 2, AMPLIACIÓN EJIDAL SAN ISIDRO",SATURADO,19.61,-99.21,22.4,25.0,2,3,0.86,90,Sí,"Hay base y personal a menos de 1.5 km y aun así concentra violencia: revisar efectividad y horarios del patrullaje existente, no sumar inmuebles."
SEC-965_-4943,452,IXTAPALUCA,CHALCO,SAN BUENAVENTURA,MIXTO,19.31,-98.85,22.4,18.0,1,4,2.38,114,No,Cobertura intermedia: verificar recorridos y tiempos de respuesta en el cuadrante.
